source_url,source_tier,yielded
https://www.mubadala.com/en/news/moove-raises-250-million-at-2-1-billion-valuation-to-scale-the-global-infrastructure-layer-for-autonomous-mobility,1,1
https://www.mubadala.com/en/news,1,0
https://www.prnewswire.com/news-releases/humain-makes-investment-in-mozn-and-partners-to-co-build-enterprise-ai-solutions-locally-and-globally-302841043.html,1,1
https://www.arabnews.com/node/2653224/saudi-arabia,3,1
https://www.wamda.com/2026/08/saudi-ai-firm-mozn-secures-strategic-investment-humain,3,1
https://www.intelligentcio.com/me/2026/08/03/humain-invests-in-mozn-partners-to-build-enterprise-ai-solutions/,4,1
https://www.finsmes.com/2026/08/mozn-receives-investment-from-humain.html,4,1
https://www.whitehouse.gov/fact-sheets/2026/08/fact-sheet-president-donald-j-trump-announces-billions-in-new-deals-and-investments-to-power-american-mining/,1,1
https://www.war.gov/News/Releases/Release/Article/4566579/the-office-of-strategic-capital-signs-14-billion-conditional-loan-commitment-wi/,1,1
https://www.war.gov/News/Releases/Release/Article/4566598/office-of-strategic-capital-signs-400-million-conditional-loan-commitment-with/,1,1
https://www.war.gov/News/Releases/Release/Article/4566567/office-of-strategic-capital-signs-150-million-conditional-loan-commitment-with/,1,1
https://www.businesswire.com/news/home/20260807648387/en/Sila-Receives-Conditional-$1.4-Billion-Loan-Commitment-from-U.S.-Department-of-War-to-Accelerate-Domestic-Battery-Technology-Manufacturing,1,1
https://www.silanano.com/press/press-releases/sila-receives-conditional-1-4-billion-loan-commitment-from-u-s-department-of-war-to-accelerate-domestic-battery-technology-manufacturing,1,1
https://www.cnbc.com/2026/08/08/trump-admin-to-invest-3-billion-in-defense-linked-minerals-projects.html,3,1
https://www.mining.com/sunrise-energy-metals-scandium-project-gets-400m-conditional-loan-from-us-department-of-war/,3,1
https://www.marketscreener.com/news/sunrise-energy-metals-secures-up-to-400-million-conditional-loan-commitment-from-us-office-of-strat-ce7f50d3dc8cf724,3,1
https://finance.yahoo.com/technology/articles/sila-receives-conditional-1-4-195900565.html,3,1
https://www.miragenews.com/strategic-capital-signs-1-4b-loan-with-sila-nano-1724021/,4,1
https://mlq.ai/news/trump-announces-more-than-2-billion-in-critical-minerals-commitments-for-defense-and-battery-supply-chains/,4,1
https://www.oann.com/newsroom/wh-unveils-180m-mining-school-initiative-led-by-over-80m-war-dept-investment/,3,1
https://www.deseret.com/politics/2026/08/07/president-trump-hosts-ceos-of-mining-companies-looking-for-minerals-to-help-defense-production/,3,1
https://thehill.com/policy/energy-environment/6017707-trump-mining-event-chinese-minerals/,3,1
https://www.breitbart.com/politics/2026/08/07/trump-unveils-billions-of-dollars-in-mining-tied-deals-investments/amp/,4,0
https://www.spglobal.com/energy/en/news-research/latest-news/metals/080726-trump-announces-billions-in-mining-investments-to-boost-domestic-production,3,0
https://www.theepochtimes.com/us/trump-announces-more-than-2-billion-mining-investment-to-counter-china-6072608,4,0
https://techcrunch.com/2026/08/05/moove-raises-250m-to-become-the-backbone-of-the-robotaxi-industry/,3,1
https://www.bloomberg.com/news/articles/2026-08-05/moove-hits-2-1-billion-valuation-in-mubadala-led-fundraising,3,1
https://www.thenationalnews.com/business/2026/08/05/uae-mobility-company-moove-valued-at-21bn-after-mubadala-led-fundraising/,3,1
https://gulfbusiness.com/en/2026/mobility/moove-raises-250m-in-mubadala-led-round-at-2-1bn-valuation/,3,1
https://www.bignewsnetwork.com/news/279223197/mubadala-leads-250-million-funding-round-for-moove-to-expand-autonomous-mobility,4,0
https://www.mgx.ae/news-insights,1,0
https://www.datacenterdynamics.com/en/news/mgx-could-purchase-apac-data-center-operator-dayone-report/,3,0
https://www.cryptopolitan.com/mgx-explores-multi-billion-dollar-acquisition-of-data-center/,4,0
https://www.mingtiandi.com/real-estate/data-centres/abu-dhabis-mgx-weighs-dayone-buyout-as-gds-spin-off-pursues-20b-ipo/,3,0
https://www.bloomberg.com/news/articles/2026-08-06/uae-fund-weighs-6-3-billion-ai-data-center-investment-in-japan,3,0
https://www.japantimes.co.jp/business/2026/08/06/uae-fund-data-center/,3,0
https://www.thenationalnews.com/business/markets/2026/08/03/mubadala-commits-44-of-portfolio-to-us-interests/,3,0
https://www.energy.gov/powering-americas-ai-future-data-center-resource-hub,1,0
https://www.nist.gov/chips/chips-news-releases,1,0
https://www.pif.gov.sa/en/news-and-insights/,1,0
https://www.pif.gov.sa/en/our-investments/our-portfolio/humain/,1,0
https://www.sanabil.com/en/news/,1,0
https://houseofsaud.com/business/neom/,4,0
https://www.thenationalnews.com/business/economy/2026/04/15/saudi-arabias-pif-targets-80-domestic-allocation-cuts-overseas-share-to-20/,3,0
https://www.sec.gov/Archives/edgar/data/1970622/000121390026064453/ea0293402-8k_usarare.htm,1,0
https://www.nist.gov/news-events/news/2026/06/department-commerces-chips-program-finalizes-definitive-agreement-usa-rare,1,0
https://www.congress.gov/crs-product/IF13215,2,0
https://www.canarymedia.com/articles/politics/loan-programs-office-transmission-energy,4,0
https://efts.sec.gov/LATEST/search-index?q=%22Mubadala%22&startdt=2026-07-11&enddt=2026-08-10,1,0
https://efts.sec.gov/LATEST/search-index?q=%22MGX%22&startdt=2026-07-11&enddt=2026-08-10,1,0
