source_url,source_tier,yielded
https://www.databricks.com/company/newsroom/press-releases/databricks-grows-80-yoy-surpasses-7b-revenue-run-rate-scales,1,1
https://www.thenationalnews.com/future/technology/2026/08/13/mgx-uae-databricks-ai/,3,1
https://www.bloomberg.com/news/articles/2026-08-13/databricks-raises-5-billion-at-a-190-billion-valuation,3,1
https://www.cnbc.com/2026/08/13/databricks-funding-round-190-billion-valuation.html,3,1
https://techcrunch.com/2026/08/13/databricks-wanted-to-raise-1b-investors-wanted-15b-it-settled-on-5b-at-a-190b-valuation/,3,1
https://www.investing.com/news/stock-market-news/databricks-closes-5b-round-at-190b-valuation-as-revenue-tops-7b-runrate-4858534,3,1
https://www.war.gov/News/Releases/Release/Article/4561771/the-office-of-strategic-capital-signs-820-million-conditional-loan-commitment-w/,1,1
https://www.prnewswire.com/news-releases/pdw-receives-conditional-820-million-loan-commitment-from-us-department-of-war-to-power-americas-drone-arsenal-302840387.html,1,1
https://soldiersystems.net/2026/07/31/the-office-of-strategic-capital-signs-820-million-conditional-loan-commitment-with-performance-drone-works-to-expand-domestic-drone-component-manufacturing/,4,1
https://aviationweek.com/defense/aircraft-propulsion/dod-offers-pdw-820m-loan-drone-component-manufacturing,3,1
https://www.mubadala.com/en/news,1,0
https://www.pif.gov.sa/en/news-and-insights/,1,0
https://www.energy.gov/topics/artificial-intelligence,1,0
https://www.thenationalnews.com/business/markets/2026/08/12/mubadala-raises-stake-in-abu-dhabi-developer-aldar/,3,0
https://www.investmentmonitor.ai/news/mubadala-talks-japans-12-6bn-data-centre/,3,0
https://www.bloomberg.com/news/articles/2026-08-06/uae-fund-weighs-6-3-billion-ai-data-center-investment-in-japan,3,0
https://www.nist.gov/news-events/news/2026/07/department-commerce-announces-letters-intent-7-companies-874-million,1,0
https://www.forbes.com/sites/frankholmes/2026/08/03/the-us-government-now-owns-stakes-in-30-companies-intel-is-just-the-beginning/,3,0
https://www.energy.gov/undersecretaryforscience/articles/us-department-energy-launches-genesis-open-models-initiative,1,0
https://www.pif.gov.sa/en/news-and-insights/press-releases/2026/pif-anchors-state-street-newly-launched-saudi-equity-etf-further-expanding-international-access-to-investment-opportunities-within-saudi-arabia/,1,0
https://www.pif.gov.sa/en/news-and-insights/press-releases/2026/brookfield-announces-approximately-2-billion-first-close-of-pif-anchored-middle-east-focused-fund/,1,0
https://vulcanelements.com/vulcan-elements-forges-1-4-billion/,1,0
