source_url,source_tier,yielded
https://www.sec.gov/Archives/edgar/data/1018724/000110465926021050/tm267374d1_8k.htm,1,1
https://www.sec.gov/Archives/edgar/data/1018724/000110465926021050/tm267374d1_ex10-1.htm,1,1
https://www.pymnts.com/news/artificial-intelligence/2026/amazon-completes-50-billion-dollar-investment-openai/,3,1
https://www.theinformation.com/briefings/amazon-completes-additional-35-billion-investment-openai,3,1
https://www.geekwire.com/2026/filings-how-amazons-50b-openai-deal-actually-works-and-what-theyre-keeping-secret/,3,1
https://www.mediapost.com/publications/article/416943/amazon-investment-signals-openai-ipo-or-meeting-mi.html,3,1
https://aiweekly.co/alerts/amazon-wires-final-213b-to-close-50b-openai-investment,3,0
https://www.streetinsider.com/SEC+Filings/Form+D+Crusoe+Energy+Systems/15260903.html,1,0
https://adviserinfo.sec.gov/firm/summary/318493,1,0
https://www.tryprofound.com/blog/series-d,1,0
https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001045810&type=8-K&dateb=&owner=include&count=40,1,0
https://www.theinformation.com/briefings/nvidia-discusses-2-5-billion-investment-mira-muratis-thinking-machines-lab,4,0
https://www.theinformation.com/articles/nvidia-discusses-perplexity-investment-30-billion-plus-valuation-considered-tech-licensing-deal,4,0
https://www.axios.com/2026/09/09/meta-acquires-swedish-ai-startup-stillaai,3,0
https://techcrunch.com/2026/07/24/prentis-new-ai-lab-co-founded-by-reid-hoffman-mark-pincus-in-talks-to-raise-100m/,3,0
https://www.bloomberg.com/news/articles/2026-09-15/blackstone-seeks-8-billion-for-green-infrastructure-credit-fund,3,0
https://www.pymnts.com/startups/2026/apollo-backs-ai-hardware-startups-to-win-future-infrastructure-financing/,5,0
https://www.bloomberg.com/news/articles/2026-09-20/mubadala-in-talks-to-invest-in-ansaldo-energia-corriere-reports,3,0
https://www.cnbc.com/2026/02/03/nvidia-openai-stalled-on-their-mega-deal-ai-giants-need-each-other.html,3,0
https://nvidianews.nvidia.com/news/openai-and-nvidia-announce-strategic-partnership-to-deploy-10gw-of-nvidia-systems,1,0
https://om.co/2026/05/01/what-microsofts-10-q-says-about-openai/,1,0
