source_url,source_tier,yielded
https://media.kkr.com/news-details?news_id=4231602b-5c20-4a0a-9e36-e797836bc1c7,1,1
https://www.datacenterdynamics.com/en/news/kkr-closes-global-infrastructure-investors-v-fund-with-192bn-to-spend-on-infrastructure/,3,1
https://www.bloomberg.com/news/articles/2026-08-03/kkr-raises-19-2-billion-for-biggest-ever-infrastructure-fund,3,1
https://oakhill.com/2026/01/07/kkr-and-oak-hill-capital-commit-nearly-2-billion-to-leading-european-data-center-platform-global-technical-realty/,1,0
https://www.ecpgp.com/about/news-and-insights/press-releases/2025/energy-capital-partners--ecp--and-kkr-announce-development-of-hy,1,0
https://www.businesswire.com/news/home/20241030995843/en/KKR-and-Energy-Capital-Partners-Announce-$50-Billion-Strategic-Partnership-to-Support-AI-Growth-Through-Investments-in-Data-Centers-and-Power-Generation,1,0
https://aligneddc.com/press-release/aip-mgx-and-blackrocks-gip-close-acquisition-of-aligned-data-centers/,1,1
https://www.mgx.ae/news-insights/aip-mgx-and-blackrocks-gip-close-acquisition-aligned-data-centers,1,1
https://www.businesswire.com/news/home/20260720395324/en/AIP-MGX-and-BlackRocks-GIP-Close-Acquisition-of-Aligned-Data-Centers,1,1
https://www.datacenterdynamics.com/en/news/mgx-aip-and-blackrocks-gip-complete-40bn-acquisition-of-aligned-data-centers/,3,1
https://bam.brookfield.com/press-releases/doe-site-western-kentucky-revitalized-data-center-campus-and-dedicated-energy,1,1
https://bam.brookfield.com/press-releases/brookfield-launches-100-billion-ai-infrastructure-program,1,0
https://www.bloomberg.com/news/articles/2026-07-29/nextera-brookfield-to-build-100-billion-kentucky-data-campus,3,1
https://www.powermag.com/brookfield-nextera-to-develop-100b-data-center-campus-at-does-paducah-site-paired-with-4-6-gw-of-dedicated-generation/,3,1
https://www.energy.gov/articles/energy-department-announces-partnership-expand-reliable-affordable-energy-access-and-power,1,1
https://www.gravisrobotics.com/series-a,1,1
https://www.bloomberg.com/news/articles/2026-08-17/softbank-invests-200-million-in-construction-startup-gravis-robotics,3,1
https://www.japantimes.co.jp/business/2026/08/18/companies/softbank-gravis-robotics/,3,1
https://siliconangle.com/2026/08/17/gravis-robotics-gets-200m-funding-softbank-retrofit-excavators-self-driving-ai-systems/,3,1
https://www.constructiondive.com/news/gravis-robotics-raises-200M-zurich-softbank/828123/,3,1
https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Partners-With-Apollo-BlackRock-Blackstone-Brookfield-Goldman-Sachs-and-KKR-to-Establish-AI-Compute-Infrastructure-Financing-Platforms-to-Mobilize-Over-500-Billion-of-Third-Party-Capital/default.aspx,1,1
https://nvidianews.nvidia.com/news/nvidia-partners-with-apollo-blackrock-blackstone-brookfield-goldman-sachs-and-kkr-to-establish-ai-compute-infrastructure-financing-platforms-to-mobilize-over-500-billion-of-third-party-capital,1,1
https://www.cnbc.com/2026/08/10/nvidia-wall-street-asset-managers-500-billion-ai-push.html,3,1
https://www.pymnts.com/news/artificial-intelligence/2026/goldman-sachs-mobilizes-investors-for-nvidias-500-billion-ai-infrastructure-push/,3,1
https://www.bloomberg.com/news/articles/2026-07-16/apollo-bets-on-mexico-with-20-billion-target-for-private-credit,3,1
https://www.privateequitywire.co.uk/apollo-targets-up-to-20bn-of-private-credit-investments-in-mexico/,3,0
https://www.pymnts.com/news/artificial-intelligence/2026/apollo-global-management-targets-more-ai-infrastructure-deals/,3,0
https://www.bloomberg.com/news/articles/2026-06-05/apollo-wraps-up-35-billion-debt-to-buy-ai-chips-for-anthropic,3,0
https://www.bloomberg.com/news/articles/2026-05-28/apollo-shops-36-billion-debt-deal-to-buy-google-chips-for-anthropic,3,0
https://www.bloomberg.com/news/articles/2026-07-09/apollo-s-35-billion-ai-chip-credit-deal-is-set-to-begin-trading,3,0
https://www.bloomberg.com/news/articles/2026-07-30/blue-owl-s-stack-seeks-5-9-billion-loan-extending-ai-debt-boom,3,1
https://www.mingtiandi.com/real-estate/crelist/blue-owls-stack-seeks-5-9b-loan-for-melbourne-data-centre-and-more-apac-real-estate-headlines/,3,0
https://www.datacenterdynamics.com/en/news/stack-secures-au13bn-green-financing-in-australia-to-fund-melbourne-campus/,3,0
https://www.blueowl.com/news/blue-owl-capital-announces-7-billion-final-close-digital-infrastructure-fund,1,0
https://www.tipranks.com/news/company-announcements/blue-owl-capital-completes-750-million-senior-notes-offering,3,0
https://www.digitalbridge.com/news,1,0
https://ir.digitalbridge.com/news-releases,1,0
https://www.businesswire.com/news/home/20260527979091/en/DigitalBridge-and-ArcLight-Announce-Strategic-Combination-to-Form-a-Leading-Alternative-Asset-Manager-at-the-Convergence-of-Power-AI-and-Digital-Infrastructure,1,0
https://ir.digitalbridge.com/news-releases/news-release-details/softbank-group-acquire-digitalbridge-4-billion-scale-next-gen-ai,1,0
https://www.precedenceresearch.com/news/goldman-sachs-alphaai-platform-ai-investing,3,0
https://www.caproasia.com/2026/08/04/3-7-trillion-goldman-sachs-asset-management-launches-artificial-intelligence-investing-platform-alphaai-led-by-lou-dambrosio-chairman-of-artificial-intelligence-for-asset-management/,3,0
https://irei.com/publications/article/blackstone-digital-infrastructure-trust-raises-1-75b-in-ipo/,3,0
https://www.blackstone.com/news/press/blackstone-digital-infrastructure-trust-announces-pricing-of-up-to-2-billion-initial-public-offering/,1,0
https://www.sec.gov/Archives/edgar/data/2100161/000119312526151238/d52761ds11.htm,1,0
https://data.sec.gov/submissions/CIK0001393818.json,1,0
