source_url,source_tier,yielded
https://data.sec.gov/submissions/CIK0001045810.json,1,0
https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001045810&type=8-K,1,0
https://blogs.nvidia.com/blog/nvidia-to-acquire-hugging-face/,1,1
https://techcrunch.com/2026/09/03/nvidia-confirms-it-will-buy-hugging-face-for-12-9-billion/,3,1
https://www.cnbc.com/2026/09/03/nvidia-agrees-to-buy-hugging-face-for-almost-13-billion-ai-expansion/,3,1
https://www.cnn.com/2026/09/03/tech/nvidia-hugging-face-ai-acquisition,3,1
https://thehill.com/policy/technology/6068386-nvidia-acquires-hugging-face/,3,1
https://www.theinformation.com/briefings/nvidia-discusses-2-5-billion-investment-mira-muratis-thinking-machines-lab,4,1
https://www.theinformation.com/articles/nvidia-discusses-perplexity-investment-30-billion-plus-valuation-considered-tech-licensing-deal,4,1
https://www.cnbc.com/2026/09/04/nvidia-ai-investments-99-billion.html,3,0
https://www.endurosat.com/news/endurosat-raises-205m-to-scale-next-generation-space-fleets/,1,1
https://www.globenewswire.com/news-release/2026/09/16/3363367/0/en/endurosat-raises-205m-to-scale-next-generation-space-fleets.html,1,1
https://satnews.com/2026/09/17/endurosat-secures-205-million-funding-round-and-wins-24-bus-contract-for-vantor-earth-observation-constellation/,3,1
https://www.bta.bg/en/news/economy/1205765-endurosat-raises-usd-205-mln-to-scale-satellite-production-in-europe-us,3,1
https://www.capitalg.com/,1,0
https://pitchbook.com/profiles/investor/49063-60,2,0
https://www.axios.com/2026/09/09/meta-acquires-swedish-ai-startup-stillaai,3,1
https://arcticstartup.com/stilla-acquired-by-meta/,3,1
https://www.forbes.com/sites/jonmarkman/2026/09/18/meta-buys-stillaai-as-its-business-agent-starts-selling-for-1m-firms/,3,1
https://bebeez.eu/2026/09/10/stilla-acquired-by-meta/,3,1
https://us.qcells.com/blog/qcells-expands-alliance-with-microsoft-to-explore-new-approach-for-adding-energy-capacity-alongside-ai-infrastructure/,1,0
https://www.microsoft.com/en-us/investor/acquisition-history,1,0
https://m12.vc/portfolio/,1,0
https://www.businesswire.com/news/home/20260406552258/en/NeuBird-AI-Raises-$19.3-Million-To-Scale-Agentic-AI-Across-Enterprise-Production-Operations,3,0
https://www.googlecloudpresscorner.com/2026-09-09-Google-Deepens-Commitment-to-Finland-with-Two-Year-EUR13-Billion-investment-in-AI-Infrastructure,1,0
https://www.bloomberg.com/news/articles/2026-09-09/google-gives-a-20-year-lifeline-to-nordic-nuclear-power-plant,3,0
https://www.cnbc.com/2026/07/07/google-proxima-fusion-funding.html,3,0
https://www.anthropic.com/news/anthropic-raises-30-billion-series-g-funding-380-billion-post-money-valuation,1,0
https://www.gic.com.sg/newsroom/all/gic-leads-30-billion-series-g-in-anthropic/,1,0
https://www.cnbc.com/2025/11/18/anthropic-ai-azure-microsoft-nvidia.html,3,0
https://www.datacenterdynamics.com/en/news/amazon-signs-deals-to-invest-in-nuclear-smrs-to-power-data-centers/,3,0
https://carboncredits.com/amazon-to-power-ai-data-center-expansion-with-1920-mw-nuclear-ppa-from-talen-energy/,3,0
https://investor.oracle.com/investor-news/default.aspx,1,0
https://tracxn.com/d/acquisitions/acquisitions-by-oracle/__t-tGa-OUAqFXTdhzCl2mRkGCUhf0fhl0sWDoXjH_9A0,2,0
https://www.datacenterdynamics.com/en/news/anthropic-to-purchase-30bn-in-microsoft-azure-credits-nvidia-and-microsoft-to-invest-in-ai-company/,3,0
https://techstartups.com/2026/09/17/venture-capital-startup-funding-roundup-september-17-2026-3kvc-andreessen-horowitz-insight-partners-valor-equity-partners-more/,3,0
