source_url,source_tier,yielded
https://www.globenewswire.com/news-release/2026/08/31/3353306/0/en/nvidia-and-mediatek-deepen-long-standing-partnership-to-build-ai-edge-to-cloud-computing-platforms.html,1,1
https://www.mediatek.com/press-room/nvidia-and-mediatek-deepen-long-standing-partnership-to-build-ai-edge-to-cloud-computing-platforms,1,1
https://x.com/MediaTek/status/2094433280552562873,1,1
https://nvidianews.nvidia.com/news/nvidia-and-mediatek-deepen-long-standing-partnership-to-build-ai-edge-to-cloud-computing-platforms,1,1
https://www.databricks.com/company/newsroom/press-releases/databricks-grows-80-yoy-surpasses-7b-revenue-run-rate-scales,1,1
https://investor.atmeta.com/investor-news/press-release-details/2026/Meta-Announces-New-Strategic-Venture-with-BlackRock-to-Develop-Data-Center-in-El-Paso/default.aspx,1,1
https://www.prnewswire.com/news-releases/meta-announces-new-strategic-venture-with-blackrock-to-develop-data-center-in-el-paso-302836040.html,1,1
https://about.fb.com/news/2026/07/meta-announces-new-venture-with-blackrock-to-develop-data-center-in-el-paso/,1,1
https://medium.com/@CuspAI/launching-our-ai-materials-foundry-and-450-million-series-b-f5603d8259dd,1,0
https://www.cnbc.com/2026/07/20/bezos-cuspai-new-chip-materials-nvidia.html,3,0
https://www.streetinsider.com/SEC+Filings/Form+D+Auctor+Cambridge+Aerospa/25163492.html,2,0
https://capedge.com/screener/form-d/,2,0
https://www.etched.com/,2,0
https://en.wowtale.net/2026/08/19/234777/,3,0
https://dealroom.co/news/145606-etched-hits-21b-valuation-with-700m-series-d-led-by-jane-street/,2,0
https://www.theinformation.com/articles/softbank-talks-buy-majority-stake-humanoid-maker-1x-6-billion-valuation,3,0
https://en.cryptonomist.ch/2026/08/27/softbank-1x-technologies-acquisition/,4,0
https://www.bloomberg.com/news/articles/2026-09-04/blue-owl-is-said-to-plan-public-company-for-data-center-roll-up,3,0
https://www.datacenterdynamics.com/en/news/uaes-mubadala-considers-investing-in-500mw-bitgrit-s2-data-center-in-akita-japan/,4,0
https://www.investmentmonitor.ai/news/mubadala-talks-japans-12-6bn-data-centre/,3,0
https://www.bloomberg.com/news/articles/2026-09-03/saudi-firm-humain-eyes-2-5-billion-fund-to-build-data-centers,3,0
https://radical.vc/articles/radical-reads-jeff-dean-on-launching-discovery-loop/,2,0
https://techcrunch.com/2026/07/24/prentis-new-ai-lab-co-founded-by-reid-hoffman-mark-pincus-in-talks-to-raise-100m/,3,0
https://www.nist.gov/news-events/news/2026/07/department-commerce-announces-letters-intent-7-companies-874-million,1,0
https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Partners-With-Apollo-BlackRock-Blackstone-Brookfield-Goldman-Sachs-and-KKR-to-Establish-AI-Compute-Infrastructure-Financing-Platforms-to-Mobilize-Over-500-Billion-of-Third-Party-Capital/default.aspx,1,0
https://www.sec.gov/cgi-bin/browse-edgar (engine.edgar filings/cik/exists CLI),1,0
