source_url,source_tier,yielded
https://www.sec.gov/cgi-bin/browse-edgar,1,0
https://techcrunch.com/2026/08/03/sequoias-shaun-maguire-leads-1b-round-for-nuclear-startup-valar-atomics/,3,1
https://www.bloomberg.com/news/articles/2026-08-03/sequoia-leads-1-billion-funding-round-for-nuclear-startup-valar,3,1
https://www.canarymedia.com/articles/nuclear/microreactor-startup-valar-atomics-raises-1b,3,1
https://www.prnewswire.com/news-releases/neros-raises-250m-series-c-at-2-5b-valuation-to-scale-autonomous-and-interceptor-drone-programs-302848736.html,1,1
https://dronexl.co/2026/08/18/neros-250m-series-c-army-million-drones/,3,1
https://fortune.com/2026/08/10/exclusive-corma-raises-60-million-from-sequoia-for-ai-trained-to-defend-against-cyberattacks/,3,1
https://dealroom.co/news/144155-corma-raises-60m-seed-to-build-a-defensive-cybersecurity-ai-model/,2,1
https://techcrunch.com/2026/08/12/form-energy-raises-750m-to-build-more-100-hour-batteries-for-the-grid/,3,1
https://formenergy.com/form-energy-secures-750m-in-series-g-financing/,1,1
https://www.cnbc.com/2026/08/13/databricks-funding-round-190-billion-valuation.html,3,1
https://www.bloomberg.com/news/articles/2026-08-13/databricks-raises-5-billion-at-a-190-billion-valuation,3,1
https://www.bloomberg.com/news/articles/2026-08-07/ai-data-center-group-firmus-draws-2-billion-from-coatue-nvidia,3,1
https://firmus.co/newsroom/firmus-announces-fully-subscribed-usdusd2-billion-strategic-equity-investment-to-accelerate-nvidia-ai-factory-expansion-across-australia-and-asia-pacific,1,1
https://siliconangle.com/2026/08/19/sanja-fidlers-world-model-startup-veeda-ai-raises-90m-in-seed-funding/,3,1
https://betakit.com/former-nvidia-lab-leader-sanja-fidler-launches-veeda-ai-to-tackle-world-models/,3,1
https://www.bloomberg.com/news/articles/2026-08-04/nvidia-dell-back-ai-cloud-startup-volta-at-2-4-billion-value,3,1
https://www.kucoin.com/news/flash/ai-cloud-infrastructure-firm-volta-infra-completes-300m-funding-led-by-andreessen-horowitz-and-altimeter-capital,4,1
https://www.prnewswire.com/news-releases/castelion-raises-1-billion-series-c-to-scale-production-of-low-cost-hypersonic-weapons-302855711.html,1,1
https://spacenews.com/hypersonic-missile-startup-castelion-raises-1-billion/,3,1
https://www.carlyle.com/media-room/news-release-archive/castelion-raises-1-billion-series-c-scale-production-low-cost,1,1
https://techcrunch.com/2026/08/12/openai-backed-thrive-holdings-raises-2b-to-bring-ai-to-the-enterprise/,3,1
https://www.theinformation.com/articles/softbank-altimeter-d1-invest-thrive-holdings-2-billion-financing,3,1
https://techcrunch.com/2026/08/18/etcheds-valuation-doubles-to-21b-in-a-month/,3,1
https://www.globenewswire.com/news-release/2026/08/18/3347095/0/en/etched-raises-700m-at-a-21b-valuation-and-completes-first-customer-delivery-to-jane-street.html,1,1
https://techcrunch.com/2026/08/19/rillet-raises-100m-series-c-at-1b-valuation-2-years-after-emerging-from-stealth/,3,1
https://fortune.com/2026/08/18/rillet-unicorn-1-billion-valuation-series-c-nicolas-kopp-accounting-ai/,3,1
https://www.bloomberg.com/news/articles/2026-08-14/kushner-s-thrive-capital-invests-215-million-in-amazon,3,1
https://www.benzinga.com/markets/private-markets/26/08/61226006/josh-kushners-thrive-capital-owns-nearly-1-million-amazon-shares,3,1
https://13f.info/manager/0001845943-thrive-capital-management-llc,2,1
https://www.fintechfutures.com/venture-capital-funding/family-business-fintech-ambrook-lands-30m-series-b,3,1
https://www.citybiz.co/article/891371/network-bio-launches-with-50m-to-scale-ai-driven-biomedical-platform/,3,1
https://www.thepharmaletter.com/biotech-news/network-bio-launches-with-50-million-financing-unveils-nvidia-collab,4,1
https://longevity.technology/news/network-bio-launches-with-50m-for-biological-ai/,4,1
https://www.wsgr.com/en/insights/firm-advises-khartis-therapeutics-on-patent-matters-related-to-dollar50-million-series-b.html,3,0
https://www.axios.com/pro/biotech-deals/2026/08/13/khartis-50m-series-b-oral-immunology-medicines,3,0
https://www.theinformation.com/newsletters/dealmaker/founders-fund-takes-bigger-bite-anduril,3,0
https://phemex.com/news/article/founders-fund-commits-624-million-in-andurils-4-billion-funding-round-77838,3,0
https://www.sola.ai/series-a-announcement,1,0
https://a16z.com/announcement/investing-in-sola/,1,0
https://www.bloomberg.com/news/articles/2026-07-23/khosla-ventures-in-talks-to-raise-5-5-billion-in-new-funds,3,1
https://techcrunch.com/2026/01/09/the-venture-firm-that-ate-silicon-valley/,3,0
https://www.bloomberg.com/news/articles/2026-05-01/thiel-s-founders-fund-raises-6-billion-in-its-largest-ever-haul,3,0
