source_url,source_tier,yielded
https://www.cnbc.com/2026/07/08/blue-origin-bezos-fundraising.html,3,1
https://www.bloomberg.com/news/articles/2026-07-08/bezos-blue-origin-said-to-seek-funds-at-130-billion-valuation,3,1
https://www.fool.com/investing/2026/07/25/jeff-bezos-puts-2-billion-into-blue-origin/,3,1
https://www.fool.com/investing/2026/07/26/bezos-blue-origin-raise-10b-at-130b-valuation/,3,1
https://www.forbes.com/sites/tylerroush/2026/07/08/jeff-bezos-blue-origin-valued-at-130-billion-after-first-fundraising-round/,3,1
https://techcrunch.com/2026/07/08/blue-origin-reportedly-raising-10b-at-130b-valuation/,3,1
https://finance.yahoo.com/markets/stocks/articles/jeff-bezos-put-2-billion-102600114.html,3,1
https://www.thestreet.com/investing/jeff-bezos-doubles-down-on-blue-origin-with-2b,3,1
https://satnews.com/2026/07/09/blue-origin-moves-to-raise-10-billion-in-first-ever-outside-funding-round/,3,1
https://www.auburn-reporter.com/2026/07/10/kent-based-blue-origin-seeks-10-billion-in-outside-funding/,3,1
https://www.bloomberg.com/news/articles/2026-08-04/family-offices-sidestep-ai-fears-in-deal-spree-for-robotics-bets,3,1
https://www.advisorperspectives.com/articles/2026/08/04/family-offices-ai-fears-robotics-deal,3,0
https://www.advisorhub.com/family-offices-sidestep-ai-fears-in-deal-spree-for-robotics-bets/,3,0
https://www.bloomberg.com/news/newsletters/2026-08-05/bezos-arnault-premji-pour-money-into-ai-humanoid-robot-startups,3,0
https://www.cnbc.com/2026/07/02/jeff-bezos-family-office-backed-five-ai-startups-in-june.html,3,0
https://www.pymnts.com/news/artificial-intelligence/2026/jeff-bezos-family-office-accelerates-ai-bets/,3,0
https://www.cnbc.com/2026/07/20/bezos-cuspai-new-chip-materials-nvidia.html,3,0
https://www.fool.com/investing/2026/08/02/jeff-bezos-backed-a-26-billion-ai-startup-thats-pa/,3,0
https://tracxn.com/d/people/sam-altman,2,0
https://www.forbes.com/sites/alisondurkee/2026/05/12/sam-altmans-personal-investments-are-under-investigation-hell-testify-today-at-openai-trial/,3,0
https://fortune.com/2026/08/03/openai-ceo-sam-altman-investment-advice-from-peter-thiel-paul-graham-built-billionaire-wealth-no-equity/,3,0
https://tracxn.com/d/people/vinod-khosla,2,0
https://www.bloomberg.com/news/articles/2026-07-23/khosla-ventures-in-talks-to-raise-5-5-billion-in-new-funds,3,0
https://tracxn.com/d/people/marc-andreessen,2,0
https://www.hustlefund.vc/post/angel-squad-marc-andreessen-investments-the-platform-bet-that-keeps-winning,5,0
https://x.com/altcap/status/1841889954722648318,5,0
https://tracxn.com/d/people/alexandr-wang,2,0
https://tracxn.com/d/people/dylan-field,2,0
https://www.hustlefund.vc/post/angel-squad-dylan-field-investments-the-thiel-fellow-who-built-figma-from-a-dorm-room-idea-to-a-68-billion-ipo,5,0
https://angelmatch.io/investors/bill-gurley,2,0
https://blog.mean.ceo/angel-investor-of-the-month-news-august-2026/,5,0
https://www.bbntimes.com/financial/masayoshi-son-visionary-leader-ceo-of-softbank-and-ai-pioneer,4,0
https://time.com/7380074/ai-masayoshi-son-japan-softbank/,3,0
https://cryptobriefing.com/ellisons-ai-investment-positions-oracle-as-key-player-impacting-alphabets/,4,0
https://andsimple.co/profiles/larry-ellison-the-unconventional-billionaire-and-his-family-office,5,0
https://tracxn.com/d/people/lucy-guo,2,0
https://www.cbinsights.com/investor/backend-capital,2,0
https://people.equilar.com/bio/person/neil-mehta-greenoaks-capital/24283598,5,0
https://tradersunion.com/persons/philippe-laffont/,5,0
https://tracxn.com/d/people/joe-lonsdale,2,0
https://tracxn.com/d/people/keith-rabois,2,0
https://www.benzinga.com/sec/insider-trades/0001834552/austin-russell,3,0
https://www.forbes.com/profile/laura-deming/,3,0
https://tracxn.com/d/people/eric-schmidt,2,0
https://fortune.com/2026/01/02/eric-schmidt-ai-data-centers-bolt-texas-pacific-land-tpl/,3,0
https://en.wikipedia.org/wiki/Delian_Asparouhov,5,0
https://x.com/PalmerLuckey/status/2028935603010859168,5,0
https://tracxn.com/d/companies/skillbench/,2,0
https://www.cbinsights.com/company/skillbench/financials,2,0
https://techcrunch.com/2026/07/24/prentis-new-ai-lab-co-founded-by-reid-hoffman-mark-pincus-in-talks-to-raise-100m/,3,0
https://www.techbuzz.ai/articles/hoffman-pincus-launch-prentis-ai-lab-eye-100m-raise,4,0
https://www.crunchbase.com/organization/khosla-ventures,2,0
https://tracxn.com/d/people/elad-gil,2,0
https://nfdg.com/,1,0
https://www.datacenterdynamics.com/en/news/meta-in-talks-to-partially-acquire-vc-fund-nfdg-hire-nat-friedman-and-daniel-gross-for-ai-shakeup/,3,0
https://www.venturecapitaljournal.com/ex-founders-fund-gp-brian-singerman-and-lee-linden-co-founder-raising-new-fund/,3,0
https://techcrunch.com/2025/07/14/brian-singermans-new-fund-has-a-twist-and-peter-thiel-as-a-big-backer/,3,0
https://www.startuphub.ai/ai-news/ai-figures/2026/figure-ilya-sutskever-ssi-financial-breakdown-2026-06-06,4,0
https://seedtable.com/companies/safe-superintelligence/funding-rounds/other-2026-07,2,0
https://finance.yahoo.com/sectors/technology/articles/generalist-ai-raises-400m-2b-141522962.html,3,0
https://www.bloomberg.com/news/articles/2026-06-04/nvidia-backed-robotics-startup-generalist-ai-valued-at-2-billion,3,0
https://www.forbes.com/profile/peter-thiel/,3,0
https://news.crunchbase.com/venture/thiel-founders-fund-late-stage-growth-fund/,3,0
efts.sec.gov / www.sec.gov EDGAR full-text and browse-edgar (curl + WebFetch),1,0
