source_url,source_tier,yielded
https://dealroom.co/news/148837-gimlet-labs-raises-300m-series-b-at-3b-valuation-to-rebuild-ai-inference/,2,1
https://techfundingnews.com/andreessen-backed-gimlet-labs-hits-3b-valuation-with-300m-round-as-ai-goes-multi-chip/,4,1
https://www.finsmes.com/2026/09/gimlet-labs-raises-300m-in-series-b-funding-at-3-billion-valuation.html,4,1
https://a16z.com/announcement/investing-in-gimlet/,1,0
https://siliconangle.com/2026/09/09/ai-native-crm-startup-lightfield-raises-47m-to-build-an-ai-agent-ready-replacement-for-salesforce/,3,1
https://www.prnewswire.com/news-releases/lightfield-raises-47-million-series-a-to-build-the-crm-for-companies-that-run-on-agents-302874024.html,1,0
https://www.unite.ai/lightfield-raises-47m-series-a-led-by-a16z-to-accelerate-growth/,4,1
https://www.finsmes.com/2026/09/lightfield-raises-47m-in-series-a-funding.html,4,1
https://www.unite.ai/cognition-raises-over-2b-series-e-at-48b-valuation-to-scale-devin-agents/,3,1
https://en.cryptonomist.ch/2026/09/08/cognition-series-e-funding/,4,1
https://americanbazaaronline.com/2026/09/09/cognition-raises-2b-as-ai-coding-startup-hits-48-billion-valuation-487823/,4,1
https://nexnews.org/tech/cognition-ai-raises-2-billion-at-48-billion-valuation-in-andreessen-horowitz-and-accel-backed,4,1
https://dealroom.co/news/148163-air-raises-50m-seed-to-build-a-firewall-for-ai-agents/,2,1
https://techcrunch.com/2026/09/01/air-raises-50m-to-help-companies-vet-the-skills-and-add-ons-ai-agents-use/,3,1
https://www.pymnts.com/news/investment-tracker/2026/ai-agent-security-startup-air-raises-50-million-to-guard-enterprise-supply-chains/,3,1
https://www.techflowpost.com/en-US/newsletter/134507,4,1
https://formenergy.com/form-energy-secures-750m-in-series-g-financing/,1,1
https://www.valaratomics.com/docs/Announcing-our-1B-Series-B-Led-By-Sequoia,1,1
https://www.databricks.com/company/newsroom/press-releases/databricks-grows-80-yoy-surpasses-7b-revenue-run-rate-scales,1,1
https://www.cnbc.com/2026/08/13/databricks-funding-round-190-billion-valuation.html,3,1
https://techcrunch.com/2026/08/28/a16z-creates-a-1-1b-machine-age-fund-to-accelerate-the-physical-buildout-of-ai/,3,1
https://techcrunch.com/2026/08/31/a16z-brings-growth-fund-to-8-5b-days-after-launching-new-1-1b-fund/,3,1
https://www.bloomberg.com/news/articles/2026-08-03/sequoia-leads-1-billion-funding-round-for-nuclear-startup-valar,3,1
https://www.bloomberg.com/news/articles/2026-02-17/josh-kushner-s-thrive-capital-raises-10-billion-in-new-funding,3,1
https://dealroom.co/news/145105-thrive-capital-invests-215m-in-amazon/,2,1
https://www.bloomberg.com/news/articles/2026-08-14/kushner-s-thrive-capital-invests-215-million-in-amazon,3,1
https://www.pionline.com/alternative-investments/venture-capital/pi-thrive-capital-10-billion-new-funds-venture-capital-josh-kushner/,4,1
https://valueaddvc.com/pulse/thrive-holdings-2-billion-openai-backed-2026,4,1
https://www.bloomberg.com/news/articles/2026-07-23/khosla-ventures-in-talks-to-raise-5-5-billion-in-new-funds,3,0
https://www.stocktitan.net/sec-filings/CBRS/schedule-13g-cerebras-systems-inc-passive-investment-disclosure-5-8d8897f2958e.html,2,0
https://cryptobriefing.com/altimeter-cerebras-stake-meta-trim-2026/,4,0
https://www.techmeme.com/260805/p28,4,1
https://techcrunch.com/2026/08/05/jeff-dean-and-other-top-ai-researchers-are-leaving-google-to-launch-their-own-startup/,3,1
https://a16z.com/the-machine-age-fund/,1,1
