source_url,source_tier,yielded
https://www.prnewswire.com/news-releases/meta-announces-new-strategic-venture-with-blackrock-to-develop-data-center-in-el-paso-302836040.html,1,1
https://investor.atmeta.com/investor-news/press-release-details/2026/Meta-Announces-New-Strategic-Venture-with-BlackRock-to-Develop-Data-Center-in-El-Paso/default.aspx,1,1
https://www.cnbc.com/2026/07/28/meta-blackrock-partner-on-14-billion-el-paso-data-center.html,3,1
https://www.bloomberg.com/news/articles/2026-08-20/nvidia-to-pay-ai-startup-poolside-a-6-billion-license-newcomer-says,3,1
https://finance.yahoo.com/technology/ai/articles/nvidia-pay-poolside-6-billion-181448803.html,3,1
https://forkast.news/nvidias-7-billion-poolside-deal-reveals-a-licensing-playbook-that-sidesteps-acquisition-scrutiny/,4,1
https://www.newcomer.co/p/sources-poolside-strikes-6-billion,5,1
https://www.blacksmith.sh/blog/announcing-blacksmiths-series-b-led-by-peak-xv-partners,1,1
https://techcrunch.com/2026/08/12/blacksmiths-valuation-jumps-10x-to-550m-as-ai-coding-fuels-software-validation/,3,1
https://point2tech.com/point2-completes-136m-series-b-funding-with-arm-lb-investment-and-maverick-silicon/,1,1
https://www.businesswire.com/news/home/20260421371038/en/Point2-Secures-Investment-from-Maverick-Silicon-with-Participation-from-NVentures-and-UMC,1,1
https://www.securityweek.com/mate-security-raises-35-million-for-agentic-soc/,3,1
https://www.calcalistech.com/ctechnews/article/ryb30q8bge,3,1
https://fintech.global/2026/07/30/why-mate-securitys-context-play-just-raised-35m/,4,1
https://www.cbinsights.com/investor/microsoft-ventures,2,1
https://pitchbook.com/profiles/investor/49063-60,2,1
https://tracxn.com/d/venture-capital/nventures/__72RT_CJsiqrpcbOFu1VPO7osCvnURipMIhIWwLFtajg,2,1
https://www.cnbc.com/2026/04/20/amazon-invest-up-to-25-billion-in-anthropic-part-of-ai-infrastructure.html,3,0
https://www.cnbc.com/2026/07/29/microsoft-logs-3-2b-anthropic-224603791.html,3,0
https://techcrunch.com/2026/06/17/world-model-maker-odyssey-nabs-1-45b-valuation-backed-by-amazon-and-other-big-names/,3,0
https://www.cnbc.com/2026/07/07/google-proxima-fusion-funding.html,3,0
https://www.cnbc.com/2026/01/26/3coreweave-nvidia-stock-ai-data-centers.html,3,0
https://investors.coreweave.com/news/news-details/2026/NVIDIA-and-CoreWeave-Strengthen-Collaboration-to-Accelerate-Buildout-of-AI-Factories/default.aspx,1,0
https://www.oracle.com/corporate/acquisitions/,1,0
https://investor.oracle.com/investor-news/news-details/2026/Oracle-announces-Equity-and-Debt-Financing-Plan-for-Calendar-Year-2026/default.aspx,1,0
https://www.aboutamazon.com/news/operations/amazon-industrial-innovation-fund,1,0
https://developer.amazon.com/en-US/alexa/alexa-fund-venture-capital/,1,0
https://m12.vc/,1,0
https://www.gv.com/portfolio,1,0
https://www.nvidia.com/en-us/nventures/,1,0
https://www.cnbc.com/2026/03/19/amazon-acquires-startup-rivr-to-test-robots-for-doorstep-delivery.html,3,0
https://www.cnbc.com/2026/03/24/amazon-humanoid-maker-fauna-robotics-sprout.html,3,0
https://www.cnbc.com/2026/08/13/oracle-aws-database-partnership.html,3,0
