source_url,source_tier,yielded
https://www.globenewswire.com/news-release/2026/08/18/3347095/0/en/etched-raises-700m-at-a-21b-valuation-and-completes-first-customer-delivery-to-jane-street.html,1,1
https://techcrunch.com/2026/07/23/ai-chip-startup-etched-defies-skeptics-hits-10-3b-valuation-from-big-name-investors/,3,1
https://www.ftc.gov/legal-library/browse/early-termination-notices/20261350,1,1
https://www.jaxdailyrecord.com/news/2026/jun/23/ftc-filing-identifies-elon-musk-as-buyer-of-jacksonville-business/,3,1
https://electrek.co/2026/07/14/musk-buys-gas-turbine-company-apr-energy-grok/,3,1
https://www.ftc.gov/legal-library/browse/early-termination-notices/20261601,1,1
https://techcrunch.com/2026/06/26/ftc-gives-musk-the-ok-to-acquire-spacex-alumni-startup-mesh/,3,1
https://www.datacenterdynamics.com/en/news/elon-musk-gets-ftc-nod-to-acquire-data-center-optics-business-mesh-optical/,3,1
https://www.axios.com/2026/08/10/anti-drone-defense-cambridge-aerospace,3,1
https://www.caproasia.com/2026/08/10/uk-air-defence-company-cambridge-aerospace-raised-300-million-in-series-c-funding-at-3-4-billion-valuation-founded-in-2024-by-steven-barrett-chris-sylvan-investors-include-dfj-growth-lux-accel/,3,1
https://sifted.eu/articles/cambridge-aerospace-fundraise-valuation,3,1
https://www.cnbc.com/2026/07/20/bezos-cuspai-new-chip-materials-nvidia.html,3,1
https://www.benzinga.com/markets/private-markets/26/07/60549441/jeff-bezos-backs-2-6-billion-ai-startup-teaming-up-with-nvidia-and-meta-to-tackle-one-of-the-chip-industrys-biggest-challenges,3,1
https://techcrunch.com/2026/07/09/paris-based-ai-voice-startup-gradium-raises-100m-seed-backed-by-nvidia/,3,1
https://sifted.eu/articles/gradium-nvidia-30m-extension-seed,3,1
https://www.cnbc.com/2026/07/02/jeff-bezos-family-office-backed-five-ai-startups-in-june.html,3,0
https://insidebci.com/market/2026-06-06-flourish-bezos-100m-reardon-brain-inspired-ai-500m-2-5b-valuation/,3,0
https://fortune.com/2026/05/14/peter-thiel-leading-investment-ocean-data-center-panthalassa/,3,0
https://fortune.com/2026/02/09/exclusive-peter-thiel-alexis-ohanian-new-ai-industrial-startup-emanate-kiara-nirghin/,3,0
https://thedeveloperstory.com/2026/06/02/altmans-personal-fund-bet-on-alfred-a-stealth-startup-building-software-for-robot-and-car-makers/,3,0
https://www.hustlefund.vc/post/angel-squad-elad-gil-investments-lessons-from-backing-40-unicorns-on-founder-quality-and-market-timing,2,0
https://pitchbook.com/profiles/investor/106041-70,2,0
https://tracxn.com/d/people/reid-hoffman/__JawDtFTQKWcxLf3HjCo6pWp889E6w-b2ZIV7LLzTWCA,2,0
https://tracxn.com/d/people/alexandr-wang/__12IoUWpwczac-hlTZ1Yfy1D0ae8Fw7n9stUdHn9bAfk,2,0
https://tracxn.com/d/people/dylan-field/__yrBy8v-caSTOsnUm85tzD4HuJF1iqCQjpJxqDpgkiiw,2,0
https://en.wikipedia.org/wiki/Lucy_Guo,3,0
https://signal.nfx.com/investors/laura-deming,2,0
https://tracxn.com/d/people/palmer-luckey/__KF_AQMc4Nf_n-4SFC_Y7p-eBOUZZuOE1m0wxSqnxPOY,2,0
https://tracxn.com/d/people/joe-lonsdale/__9JSZ3nAn9EmthAGuMgPnVIsnVfl9nQXr_9snVifoi70,2,0
https://tracxn.com/d/people/trae-stephens/__EdbDhNrcyJzLOWCPDlmwMRdCcvV2kNE34eZ3Iz0XALw,2,0
https://tracxn.com/d/people/delian-asparouhov/__ugbjjclCx6iwAYvzRT3GbxwWXGlBUgP2SXJoqoe3EXA,2,0
https://en.wikipedia.org/wiki/Austin_Russell_(entrepreneur),3,0
https://tracxn.com/d/people/marc-andreessen/__hPqHRhNWnTbXod_q3osI0G_Koe3ATcwqwEea_SBl2zI,2,0
https://tracxn.com/d/people/vinod-khosla/__xrpCNW9mviVKNRqSUNLoF8W3vUuL99i3-7PBLYZZa5I,2,0
https://www.bloomberg.com/news/articles/2026-07-23/khosla-ventures-in-talks-to-raise-5-5-billion-in-new-funds,3,0
https://tracxn.com/d/people/john-collison/__CMP_P73ZcyRZvlsfmQ4VbqlPUajmT282ic9jKM1qfQA,2,0
https://www.hustlefund.vc/post/patrick-and-john-collison-investments-how-the-stripe-founders-became-infrastructure-investors,2,0
https://www.crunchbase.com/person/neil-mehta-f8d9,2,0
https://en.wikipedia.org/wiki/Philippe_Laffont,3,0
https://tracxn.com/d/people/keith-rabois/__vF52EEULEY_RrnPEPWIA3XTd4SlChgUuazndcxGJwT4,2,0
https://dealroom.co/investors/keith-rabois/,2,0
https://www.fool.com/investing/how-to-invest/famous-investors/elon-musk-investments/,3,0
https://www.forbes.com/profile/brad-gerstner/,3,0
https://www.bloomberg.com/news/articles/2026-08-14/read-joshua-kushner-s-first-formal-thrive-capital-investor-letter,3,0
https://pitchbook.com/profiles/investor/105890-77,2,0
https://www.fool.com/investing/2026/02/27/bill-ackman-next-warren-buffett-owns-4-ai-stocks/,3,0
https://intellectia.ai/news/stock/stanley-druckenmillers-ai-investment-strategy,3,0
