source_url,source_tier,yielded
https://www.newswire.com/news/corma-the-first-frontier-defensive-cybersecurity-ai-lab-raises-60m-as-ai,1,1
https://fortune.com/2026/08/10/exclusive-corma-raises-60-million-from-sequoia-for-ai-trained-to-defend-against-cyberattacks/,3,1
https://www.calcalistech.com/ctechnews/article/h1cwzhvigg,3,1
https://finance.yahoo.com/technology/ai/articles/exclusive-corma-raises-60-million-131710059.html,3,1
https://formenergy.com/form-energy-secures-750m-in-series-g-financing/,1,1
https://techcrunch.com/2026/08/12/form-energy-raises-750m-to-build-more-100-hour-batteries-for-the-grid/,3,1
https://www.datacenterdynamics.com/en/news/form-energy-raises-750m-to-expand-west-virginia-iron-air-battery-plant-to-meet-surging-data-center-demand/,3,1
https://techstartups.com/2026/08/12/venture-capital-startup-funding-roundup-august-12-2026-coatue-franklin-templeton-janus-henderson-sequoia-capital-t-rowe-price-more/,4,1
https://www.databricks.com/company/newsroom/press-releases/databricks-grows-80-yoy-surpasses-7b-revenue-run-rate-scales,1,1
https://www.databricks.com/company/newsroom/press-releases/databricks-raising-strategic-round-funding-188-billion-valuation,1,1
https://www.bloomberg.com/news/articles/2026-08-13/databricks-raises-5-billion-at-a-190-billion-valuation,3,1
https://www.cnbc.com/2026/08/13/databricks-funding-round-190-billion-valuation.html,3,1
https://techcrunch.com/2026/08/13/databricks-wanted-to-raise-1b-investors-wanted-15b-it-settled-on-5b-at-a-190b-valuation/,3,1
https://www.pymnts.com/news/investment-tracker/2026/databricks-raises-5-billion-to-expand-enterprise-ai-agent-platform/,3,1
https://www.vals.ai/blogs/series-a,1,1
https://www.wsgr.com/en/insights/wilson-sonsini-advises-vals-ai-on-dollar40-million-series-a-led-by-andreessen-horowitz.html,2,1
https://techfundingnews.com/a16z-leads-40m-vals-ai-round-at-400m-valuation-to-test-ai-on-real-world-tasks/,4,1
https://www.techtimes.com/articles/324479/20260814/vals-ai-raises-40m-a16z-frontier-models-fail-52-real-finance-analyst-tasks.htm,4,1
https://www.thriveholdings.com/thrive-holdings-fundraise,1,1
https://techcrunch.com/2026/08/12/openai-backed-thrive-holdings-raises-2b-to-bring-ai-to-the-enterprise/,3,1
https://www.theinformation.com/articles/softbank-altimeter-d1-invest-thrive-holdings-2-billion-financing,3,1
https://www.marketscreener.com/news/thrive-holdings-inc-announced-that-it-has-received-2-billion-in-funding-from-d1-capital-partners-l-ce7859d8df8ef721,2,1
https://www.bloomberg.com/news/articles/2026-08-03/sequoia-leads-1-billion-funding-round-for-nuclear-startup-valar,3,0
https://www.valaratomics.com/docs/Announcing-our-1B-Series-B-Led-By-Sequoia,1,0
https://techcrunch.com/2026/07/22/travis-kalanicks-robotics-company-raises-1-7b-led-by-a16z/,3,0
https://www.bloomberg.com/news/articles/2026-08-05/sequoia-aims-10-billion-at-ai-reindustrialization,3,0
https://www.bloomberg.com/news/articles/2026-07-23/khosla-ventures-in-talks-to-raise-5-5-billion-in-new-funds,3,0
https://techstartups.com/2026/08/13/venture-capital-startup-funding-roundup-august-13-2026-blackstone-coatue-founders-fund-sequoia-capital-thiel-capital-more/,4,0
https://techstartups.com/2026/08/10/venture-capital-startup-funding-roundup-august-10-2026-accel-coatue-management-general-atlantic-khosla-ventures-sequoia-capital-more/,4,1
https://tracxn.com/d/venture-capital/founders-fund/__pX2XinPNEx7ZnA0m_Da8uSZo7N6VyyBFW_Fime6Iuxc,2,0
https://techcrunch.com/2026/03/09/founders-fund-nears-6-billion-close-for-latest-growth-fund-sources-say/,3,0
https://pulse2.com/khartis-therapeutics-raises-50-million-series-b-bringing-total-funding-to-95-million/,3,0
https://www.axios.com/pro/biotech-deals/2026/08/13/khartis-50m-series-b-oral-immunology-medicines,3,0
https://www.anthropic.com/news/anthropic-raises-30-billion-series-g-funding-380-billion-post-money-valuation,1,0
https://www.bloomberg.com/news/articles/2026-02-12/founders-fund-d-e-shaw-dragoneer-among-lead-investors-in-anthropic-deal,3,0
https://www.bloomberg.com/news/articles/2026-08-14/thrive-investor-letter-reveals-openai-fueled-growth-stake-sale,3,0
https://tracxn.com/d/venture-capital/altimeter-capital/__Bt7EBXow2fEqz83MGuujvRq7H1PZ3QOgR3iKS86rs6g,2,0
