source_url,source_tier,yielded
https://www.prnewswire.com/news-releases/sk-telecom-launches-ai-data-center-infrastructure-company-sk-horizon-and-secures-investments-from-kkr-and-imm-302861694.html,1,1
https://www.kedglobal.com/mergers-acquisitions/newsView/ked202608270007,3,1
https://www.investing.com/news/company-news/sk-telecom-to-spin-off-data-center-unit-secure-23b-investment-93CH-4878778,3,1
https://www.alternativeswatch.com/2026/08/27/kkr-sk-horizon-data-center-investment/,4,1
https://technode.global/2026/09/03/kkr-singtel-consortium-completes-takeover-of-singapores-stt-gdc-at-10-9b/,3,1
https://www.telecompaper.com/news/singtel-and-kkr-complete-sgd-66-bln-acquisition-of-stt-gdc--1581276,3,1
https://www.submarinenetworks.com/en/nv/insights/kkr-and-singtel-complete-takeover-of-stt-gdc,4,1
https://www.crnasia.com/news/2026/data-center/kkr-and-singtel-seal-us-10,3,1
https://www.cnbc.com/2026/02/04/kkr-and-singtel-stake-in-stt-gdc-for-over-5-billion.html,3,0
https://www.investing.com/news/company-news/blue-owl-leads-24-billion-ai-infrastructure-financing-for-iren-93CH-4881746,3,1
https://www.bloomberg.com/news/articles/2026-08-28/blue-owl-leads-2-4-billion-iren-debt-deal-to-buy-nvidia-s-chips,3,1
https://www.blueowl.com/news/blue-owl-managed-funds-lead-24-billion-ai-factory-financing-iren,1,1
https://www.blockspace.media/insight/blue-owl-iren-gpu-financing-nvidia-blackwell/,4,0
https://www.bloomberg.com/news/articles/2026-09-04/blue-owl-is-said-to-plan-public-company-for-data-center-roll-up,3,0
https://www.globenewswire.com/news-release/2026/09/08/3357335/0/en/brookfield-selected-by-nuclear-liabilities-fund-for-multi-decade-investment-mandate.html,1,1
https://www.bloomberg.com/news/articles/2026-09-08/brookfield-wins-1-billion-mandate-from-british-nuclear-fund,3,1
https://bam.brookfield.com/press-releases/brookfield-launches-100-billion-ai-infrastructure-program,1,0
https://www.esgtoday.com/brookfield-backs-bloom-energy-with-25-billion-to-power-ai-infrastructure-with-fuel-cells/,3,0
https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-west-street-capital-partners-ix-final-close,1,1
https://www.caproasia.com/2026/09/16/706-billion-goldman-sachs-alternatives-raised-11-7-billion-for-private-equity-strategies-with-9-6-billion-for-9th-flagship-buyout-platform-west-street-capital-partners-ix-1-6-billion-for-pan-ap/,4,1
https://www.goldmansachs.com/insights/articles/private-markets-expected-to-have-growing-role-in-data-center-financing,1,0
https://www.bloomberg.com/news/articles/2026-09-15/blackstone-seeks-8-billion-for-green-infrastructure-credit-fund,3,1
https://www.blackstone.com/news/press/blackstone-closes-record-energy-transition-private-credit-fund-at-over-7-billion/,1,0
https://www.privateequitywire.co.uk/blackstone-targets-8bn-for-energy-transition-and-digital-infrastructure-credit-strategy/,3,1
https://www.pymnts.com/startups/2026/apollo-backs-ai-hardware-startups-to-win-future-infrastructure-financing/,5,1
https://ir.apollo.com/news-events/press-releases,1,0
https://www.apollo.com/insights-news/pressreleases/2026/01/apollo-backs-5-4-billion-valor-and-xai-data-center-compute-infrastructure-transaction-with-3-5-billion-capital-solution-3214463,1,0
https://group.softbank/en/news/press/20260701,1,0
https://www.investing.com/news/stock-market-news/softbank-group-launches-over-10-billion-in-bonds-for-openai-investment-term-sheet-shows-4908223,3,0
https://www.bloomberg.com/news/articles/2026-09-21/softbank-seeks-over-11-billion-in-junk-bond-deal-for-openai-bet,3,0
https://www.global-infra.com/news/ai-infrastructure-partnership-aip-mgx-and-blackrocks-global-infrastructure-partners-gip-to-acquire-all-equity-in-aligned-data-centers/,1,0
https://aligneddc.com/press-release/aip-mgx-and-blackrocks-gip-close-acquisition-of-aligned-data-centers/,2,0
https://www.grupoacs.com/press-room/news/press-releases/acs-is-joined-by-global-infrastructure-partners-to-launch-a-global-data-center-development-platform-with-initial-17-gw-portfolio/,1,0
https://ir.digitalbridge.com/news-releases,1,0
https://www.digitalbridge.com/news/2026-09-01-digitalbridge-announces-intention-to-voluntarily-delist-preferred-stock-from-the-nyse,1,0
https://www.datacenterdynamics.com/en/news/digitalbridge-closes-11bn-credit-fund-for-digital-infrastructure/,3,0
